Close1,Close2,Close3,Close4,Close5,Close6,Close7
0.029686,0.0300325,0.0296487,0.0294139,0.0291957,0.0290356,0.0288169
0.0300325,0.0296487,0.0294139,0.0291957,0.0290356,0.0288169,0.0282508
0.0296487,0.0294139,0.0291957,0.0290356,0.0288169,0.0282508,0.027831
0.0294139,0.0291957,0.0290356,0.0288169,0.0282508,0.027831,0.0281066
0.0291957,0.0290356,0.0288169,0.0282508,0.027831,0.0281066,0.0280403
0.0290356,0.0288169,0.0282508,0.027831,0.0281066,0.0280403,0.0281659
0.0288169,0.0282508,0.027831,0.0281066,0.0280403,0.0281659,0.0280446
0.0282508,0.027831,0.0281066,0.0280403,0.0281659,0.0280446,0.0284982
0.027831,0.0281066,0.0280403,0.0281659,0.0280446,0.0284982,0.029218
0.0281066,0.0280403,0.0281659,0.0280446,0.0284982,0.029218,0.0294564
0.0280403,0.0281659,0.0280446,0.0284982,0.029218,0.0294564,0.0295021
0.0281659,0.0280446,0.0284982,0.029218,0.0294564,0.0295021,0.029796
0.0280446,0.0284982,0.029218,0.0294564,0.0295021,0.029796,0.0300254
0.0284982,0.029218,0.0294564,0.0295021,0.029796,0.0300254,0.0299044
0.029218,0.0294564,0.0295021,0.029796,0.0300254,0.0299044,0.0292748
0.0294564,0.0295021,0.029796,0.0300254,0.0299044,0.0292748,0.0293692
0.0295021,0.029796,0.0300254,0.0299044,0.0292748,0.0293692,0.0286444
0.029796,0.0300254,0.0299044,0.0292748,0.0293692,0.0286444,0.0287509
0.0300254,0.0299044,0.0292748,0.0293692,0.0286444,0.0287509,0.0297337
0.0299044,0.0292748,0.0293692,0.0286444,0.0287509,0.0297337,0.0297658
0.0292748,0.0293692,0.0286444,0.0287509,0.0297337,0.0297658,0.029625
0.0293692,0.0286444,0.0287509,0.0297337,0.0297658,0.029625,0.0296345
0.0286444,0.0287509,0.0297337,0.0297658,0.029625,0.0296345,0.0305473
0.0287509,0.0297337,0.0297658,0.029625,0.0296345,0.0305473,0.0304629
0.0297337,0.0297658,0.029625,0.0296345,0.0305473,0.0304629,0.0311033
0.0297658,0.029625,0.0296345,0.0305473,0.0304629,0.0311033,0.0305541
0.029625,0.0296345,0.0305473,0.0304629,0.0311033,0.0305541,0.0312204
0.0296345,0.0305473,0.0304629,0.0311033,0.0305541,0.0312204,0.0314906
0.0305473,0.0304629,0.0311033,0.0305541,0.0312204,0.0314906,0.0320568
0.0304629,0.0311033,0.0305541,0.0312204,0.0314906,0.0320568,0.0329909
0.0311033,0.0305541,0.0312204,0.0314906,0.0320568,0.0329909,0.0339784
0.0305541,0.0312204,0.0314906,0.0320568,0.0329909,0.0339784,0.0343321
0.0312204,0.0314906,0.0320568,0.0329909,0.0339784,0.0343321,0.0335322
0.0314906,0.0320568,0.0329909,0.0339784,0.0343321,0.0335322,0.0331046
0.0320568,0.0329909,0.0339784,0.0343321,0.0335322,0.0331046,0.0329228
0.0329909,0.0339784,0.0343321,0.0335322,0.0331046,0.0329228,0.0320785
0.0339784,0.0343321,0.0335322,0.0331046,0.0329228,0.0320785,0.0327858
0.0343321,0.0335322,0.0331046,0.0329228,0.0320785,0.0327858,0.0321891
0.0335322,0.0331046,0.0329228,0.0320785,0.0327858,0.0321891,0.0332993
0.0331046,0.0329228,0.0320785,0.0327858,0.0321891,0.0332993,0.0329786
0.0329228,0.0320785,0.0327858,0.0321891,0.0332993,0.0329786,0.0330915
0.0320785,0.0327858,0.0321891,0.0332993,0.0329786,0.0330915,0.0335398
0.0327858,0.0321891,0.0332993,0.0329786,0.0330915,0.0335398,0.0329295
0.0321891,0.0332993,0.0329786,0.0330915,0.0335398,0.0329295,0.0331557
0.0332993,0.0329786,0.0330915,0.0335398,0.0329295,0.0331557,0.0326591
0.0329786,0.0330915,0.0335398,0.0329295,0.0331557,0.0326591,0.0323676
0.0330915,0.0335398,0.0329295,0.0331557,0.0326591,0.0323676,0.0327757
0.0335398,0.0329295,0.0331557,0.0326591,0.0323676,0.0327757,0.0323642
0.0329295,0.0331557,0.0326591,0.0323676,0.0327757,0.0323642,0.0321535
0.0331557,0.0326591,0.0323676,0.0327757,0.0323642,0.0321535,0.0318364
0.0326591,0.0323676,0.0327757,0.0323642,0.0321535,0.0318364,0.0320771
0.0323676,0.0327757,0.0323642,0.0321535,0.0318364,0.0320771,0.0330749
0.0327757,0.0323642,0.0321535,0.0318364,0.0320771,0.0330749,0.033134
0.0323642,0.0321535,0.0318364,0.0320771,0.0330749,0.033134,0.0333749
0.0321535,0.0318364,0.0320771,0.0330749,0.033134,0.0333749,0.0331508
0.0318364,0.0320771,0.0330749,0.033134,0.0333749,0.0331508,0.0334468
0.0320771,0.0330749,0.033134,0.0333749,0.0331508,0.0334468,0.0333642
0.0330749,0.033134,0.0333749,0.0331508,0.0334468,0.0333642,0.0335105
0.033134,0.0333749,0.0331508,0.0334468,0.0333642,0.0335105,0.0335492
0.0333749,0.0331508,0.0334468,0.0333642,0.0335105,0.0335492,0.0330389
0.0331508,0.0334468,0.0333642,0.0335105,0.0335492,0.0330389,0.0328397
0.0334468,0.0333642,0.0335105,0.0335492,0.0330389,0.0328397,0.0328753
0.0333642,0.0335105,0.0335492,0.0330389,0.0328397,0.0328753,0.0328129
0.0335105,0.0335492,0.0330389,0.0328397,0.0328753,0.0328129,0.0323386
0.0335492,0.0330389,0.0328397,0.0328753,0.0328129,0.0323386,0.0352398
0.0330389,0.0328397,0.0328753,0.0328129,0.0323386,0.0352398,0.0364042
0.0328397,0.0328753,0.0328129,0.0323386,0.0352398,0.0364042,0.0360196
0.0328753,0.0328129,0.0323386,0.0352398,0.0364042,0.0360196,0.0364906
0.0328129,0.0323386,0.0352398,0.0364042,0.0360196,0.0364906,0.037321
0.0323386,0.0352398,0.0364042,0.0360196,0.0364906,0.037321,0.0378411
0.0352398,0.0364042,0.0360196,0.0364906,0.037321,0.0378411,0.0374337
0.0364042,0.0360196,0.0364906,0.037321,0.0378411,0.0374337,0.0367351
0.0360196,0.0364906,0.037321,0.0378411,0.0374337,0.0367351,0.0370281
0.0364906,0.037321,0.0378411,0.0374337,0.0367351,0.0370281,0.0378371
0.037321,0.0378411,0.0374337,0.0367351,0.0370281,0.0378371,0.0374418
0.0378411,0.0374337,0.0367351,0.0370281,0.0378371,0.0374418,0.0367271
0.0374337,0.0367351,0.0370281,0.0378371,0.0374418,0.0367271,0.0367263
0.0367351,0.0370281,0.0378371,0.0374418,0.0367271,0.0367263,0.0371318
0.0370281,0.0378371,0.0374418,0.0367271,0.0367263,0.0371318,0.037575
0.0378371,0.0374418,0.0367271,0.0367263,0.0371318,0.037575,0.0368269
0.0374418,0.0367271,0.0367263,0.0371318,0.037575,0.0368269,0.0359758
0.0367271,0.0367263,0.0371318,0.037575,0.0368269,0.0359758,0.0368349
0.0367263,0.0371318,0.037575,0.0368269,0.0359758,0.0368349,0.0373996
0.0371318,0.037575,0.0368269,0.0359758,0.0368349,0.0373996,0.0368629
0.037575,0.0368269,0.0359758,0.0368349,0.0373996,0.0368629,0.0351939
0.0368269,0.0359758,0.0368349,0.0373996,0.0368629,0.0351939,0.0356947
0.0359758,0.0368349,0.0373996,0.0368629,0.0351939,0.0356947,0.035868
0.0368349,0.0373996,0.0368629,0.0351939,0.0356947,0.035868,0.0353817
0.0373996,0.0368629,0.0351939,0.0356947,0.035868,0.0353817,0.0344119
0.0368629,0.0351939,0.0356947,0.035868,0.0353817,0.0344119,0.0346377
0.0351939,0.0356947,0.035868,0.0353817,0.0344119,0.0346377,0.0346452
0.0356947,0.035868,0.0353817,0.0344119,0.0346377,0.0346452,0.0335712
0.035868,0.0353817,0.0344119,0.0346377,0.0346452,0.0335712,0.0357291
0.0353817,0.0344119,0.0346377,0.0346452,0.0335712,0.0357291,0.0345143
0.0344119,0.0346377,0.0346452,0.0335712,0.0357291,0.0345143,0.0344399
0.0346377,0.0346452,0.0335712,0.0357291,0.0345143,0.0344399,0.0346454
0.0346452,0.0335712,0.0357291,0.0345143,0.0344399,0.0346454,0.0340874
0.0335712,0.0357291,0.0345143,0.0344399,0.0346454,0.0340874,0.0340659
0.0357291,0.0345143,0.0344399,0.0346454,0.0340874,0.0340659,0.0324527
0.0345143,0.0344399,0.0346454,0.0340874,0.0340659,0.0324527,0.0324527
0.0344399,0.0346454,0.0340874,0.0340659,0.0324527,0.0324527,0.0327271
0.0346454,0.0340874,0.0340659,0.0324527,0.0324527,0.0327271,0.0332569
0.0340874,0.0340659,0.0324527,0.0324527,0.0327271,0.0332569,0.033784
0.0340659,0.0324527,0.0324527,0.0327271,0.0332569,0.033784,0.0350295
0.0324527,0.0324527,0.0327271,0.0332569,0.033784,0.0350295,0.0355707
0.0324527,0.0327271,0.0332569,0.033784,0.0350295,0.0355707,0.0364886
0.0327271,0.0332569,0.033784,0.0350295,0.0355707,0.0364886,0.0370775
0.0332569,0.033784,0.0350295,0.0355707,0.0364886,0.0370775,0.0382025
0.033784,0.0350295,0.0355707,0.0364886,0.0370775,0.0382025,0.0390049
0.0350295,0.0355707,0.0364886,0.0370775,0.0382025,0.0390049,0.0387689
0.0355707,0.0364886,0.0370775,0.0382025,0.0390049,0.0387689,0.0401468
0.0364886,0.0370775,0.0382025,0.0390049,0.0387689,0.0401468,0.0407547
0.0370775,0.0382025,0.0390049,0.0387689,0.0401468,0.0407547,0.0403939
0.0382025,0.0390049,0.0387689,0.0401468,0.0407547,0.0403939,0.0408511
0.0390049,0.0387689,0.0401468,0.0407547,0.0403939,0.0408511,0.0412358
0.0387689,0.0401468,0.0407547,0.0403939,0.0408511,0.0412358,0.0407945
0.0401468,0.0407547,0.0403939,0.0408511,0.0412358,0.0407945,0.0401575
0.0407547,0.0403939,0.0408511,0.0412358,0.0407945,0.0401575,0.0402898
0.0403939,0.0408511,0.0412358,0.0407945,0.0401575,0.0402898,0.0406008
0.0408511,0.0412358,0.0407945,0.0401575,0.0402898,0.0406008,0.039733
0.0412358,0.0407945,0.0401575,0.0402898,0.0406008,0.039733,0.0386245
0.0407945,0.0401575,0.0402898,0.0406008,0.039733,0.0386245,0.0377332
0.0401575,0.0402898,0.0406008,0.039733,0.0386245,0.0377332,0.0396607
0.0402898,0.0406008,0.039733,0.0386245,0.0377332,0.0396607,0.03912
0.0406008,0.039733,0.0386245,0.0377332,0.0396607,0.03912,0.0393582
0.039733,0.0386245,0.0377332,0.0396607,0.03912,0.0393582,0.0397688
0.0386245,0.0377332,0.0396607,0.03912,0.0393582,0.0397688,0.0404252
0.0377332,0.0396607,0.03912,0.0393582,0.0397688,0.0404252,0.0403532
0.0396607,0.03912,0.0393582,0.0397688,0.0404252,0.0403532,0.0406682
0.03912,0.0393582,0.0397688,0.0404252,0.0403532,0.0406682,0.0404189
0.0393582,0.0397688,0.0404252,0.0403532,0.0406682,0.0404189,0.0405647
0.0397688,0.0404252,0.0403532,0.0406682,0.0404189,0.0405647,0.0396936
0.0404252,0.0403532,0.0406682,0.0404189,0.0405647,0.0396936,0.0395096
0.0403532,0.0406682,0.0404189,0.0405647,0.0396936,0.0395096,0.0390173
0.0406682,0.0404189,0.0405647,0.0396936,0.0395096,0.0390173,0.040214
0.0404189,0.0405647,0.0396936,0.0395096,0.0390173,0.040214,0.0412525
0.0405647,0.0396936,0.0395096,0.0390173,0.040214,0.0412525,0.0410989
0.0396936,0.0395096,0.0390173,0.040214,0.0412525,0.0410989,0.0421036
0.0395096,0.0390173,0.040214,0.0412525,0.0410989,0.0421036,0.0425486
0.0390173,0.040214,0.0412525,0.0410989,0.0421036,0.0425486,0.0415713
0.040214,0.0412525,0.0410989,0.0421036,0.0425486,0.0415713,0.0411973
0.0412525,0.0410989,0.0421036,0.0425486,0.0415713,0.0411973,0.0411177
0.0410989,0.0421036,0.0425486,0.0415713,0.0411973,0.0411177,0.0415867
0.0421036,0.0425486,0.0415713,0.0411973,0.0411177,0.0415867,0.0417083
0.0425486,0.0415713,0.0411973,0.0411177,0.0415867,0.0417083,0.0414073
0.0415713,0.0411973,0.0411177,0.0415867,0.0417083,0.0414073,0.0414452
0.0411973,0.0411177,0.0415867,0.0417083,0.0414073,0.0414452,0.0419455
0.0411177,0.0415867,0.0417083,0.0414073,0.0414452,0.0419455,0.043064
0.0415867,0.0417083,0.0414073,0.0414452,0.0419455,0.043064,0.043327
0.0417083,0.0414073,0.0414452,0.0419455,0.043064,0.043327,0.0432151
0.0414073,0.0414452,0.0419455,0.043064,0.043327,0.0432151,0.0432641
0.0414452,0.0419455,0.043064,0.043327,0.0432151,0.0432641,0.0436287
0.0419455,0.043064,0.043327,0.0432151,0.0432641,0.0436287,0.0458563
0.043064,0.043327,0.0432151,0.0432641,0.0436287,0.0458563,0.046152
0.043327,0.0432151,0.0432641,0.0436287,0.0458563,0.046152,0.0471025
0.0432151,0.0432641,0.0436287,0.0458563,0.046152,0.0471025,0.0467992
0.0432641,0.0436287,0.0458563,0.046152,0.0471025,0.0467992,0.0463994
0.0436287,0.0458563,0.046152,0.0471025,0.0467992,0.0463994,0.0471681
0.0458563,0.046152,0.0471025,0.0467992,0.0463994,0.0471681,0.0461782
0.046152,0.0471025,0.0467992,0.0463994,0.0471681,0.0461782,0.0465959
0.0471025,0.0467992,0.0463994,0.0471681,0.0461782,0.0465959,0.0472878
0.0467992,0.0463994,0.0471681,0.0461782,0.0465959,0.0472878,0.0467212
0.0463994,0.0471681,0.0461782,0.0465959,0.0472878,0.0467212,0.046254
0.0471681,0.0461782,0.0465959,0.0472878,0.0467212,0.046254,0.0459322
0.0461782,0.0465959,0.0472878,0.0467212,0.046254,0.0459322,0.0459818
0.0465959,0.0472878,0.0467212,0.046254,0.0459322,0.0459818,0.0460342
0.0472878,0.0467212,0.046254,0.0459322,0.0459818,0.0460342,0.0454234
0.0467212,0.046254,0.0459322,0.0459818,0.0460342,0.0454234,0.0449418
0.046254,0.0459322,0.0459818,0.0460342,0.0454234,0.0449418,0.045273
0.0459322,0.0459818,0.0460342,0.0454234,0.0449418,0.045273,0.0464407
0.0459818,0.0460342,0.0454234,0.0449418,0.045273,0.0464407,0.0460119
0.0460342,0.0454234,0.0449418,0.045273,0.0464407,0.0460119,0.045753
0.0454234,0.0449418,0.045273,0.0464407,0.0460119,0.045753,0.046392
0.0449418,0.045273,0.0464407,0.0460119,0.045753,0.046392,0.0459412
0.045273,0.0464407,0.0460119,0.045753,0.046392,0.0459412,0.0455363
0.0464407,0.0460119,0.045753,0.046392,0.0459412,0.0455363,0.0454364
0.0460119,0.045753,0.046392,0.0459412,0.0455363,0.0454364,0.0448787
0.045753,0.046392,0.0459412,0.0455363,0.0454364,0.0448787,0.0455823
0.046392,0.0459412,0.0455363,0.0454364,0.0448787,0.0455823,0.04621
0.0459412,0.0455363,0.0454364,0.0448787,0.0455823,0.04621,0.0470513
0.0455363,0.0454364,0.0448787,0.0455823,0.04621,0.0470513,0.0463006
0.0454364,0.0448787,0.0455823,0.04621,0.0470513,0.0463006,0.0464581
0.0448787,0.0455823,0.04621,0.0470513,0.0463006,0.0464581,0.0472978
0.0455823,0.04621,0.0470513,0.0463006,0.0464581,0.0472978,0.047921
0.04621,0.0470513,0.0463006,0.0464581,0.0472978,0.047921,0.0471873
0.0470513,0.0463006,0.0464581,0.0472978,0.047921,0.0471873,0.0484636
0.0463006,0.0464581,0.0472978,0.047921,0.0471873,0.0484636,0.0487066
0.0464581,0.0472978,0.047921,0.0471873,0.0484636,0.0487066,0.0490589
0.0472978,0.047921,0.0471873,0.0484636,0.0487066,0.0490589,0.0489821
0.047921,0.0471873,0.0484636,0.0487066,0.0490589,0.0489821,0.0482444
0.0471873,0.0484636,0.0487066,0.0490589,0.0489821,0.0482444,0.0472973
0.0484636,0.0487066,0.0490589,0.0489821,0.0482444,0.0472973,0.0470993
0.0487066,0.0490589,0.0489821,0.0482444,0.0472973,0.0470993,0.0483256
0.0490589,0.0489821,0.0482444,0.0472973,0.0470993,0.0483256,0.0477365
0.0489821,0.0482444,0.0472973,0.0470993,0.0483256,0.0477365,0.0478162
0.0482444,0.0472973,0.0470993,0.0483256,0.0477365,0.0478162,0.0476459
0.0472973,0.0470993,0.0483256,0.0477365,0.0478162,0.0476459,0.0476021
0.0470993,0.0483256,0.0477365,0.0478162,0.0476459,0.0476021,0.0473112
0.0483256,0.0477365,0.0478162,0.0476459,0.0476021,0.0473112,0.0466104
0.0477365,0.0478162,0.0476459,0.0476021,0.0473112,0.0466104,0.0457109
0.0478162,0.0476459,0.0476021,0.0473112,0.0466104,0.0457109,0.0461839
0.0476459,0.0476021,0.0473112,0.0466104,0.0457109,0.0461839,0.0464107
0.0476021,0.0473112,0.0466104,0.0457109,0.0461839,0.0464107,0.04633
0.0473112,0.0466104,0.0457109,0.0461839,0.0464107,0.04633,0.0468723
0.0466104,0.0457109,0.0461839,0.0464107,0.04633,0.0468723,0.0473581
0.0457109,0.0461839,0.0464107,0.04633,0.0468723,0.0473581,0.0475782
0.0461839,0.0464107,0.04633,0.0468723,0.0473581,0.0475782,0.0471567
0.0464107,0.04633,0.0468723,0.0473581,0.0475782,0.0471567,0.0473342
0.04633,0.0468723,0.0473581,0.0475782,0.0471567,0.0473342,0.0479741
0.0468723,0.0473581,0.0475782,0.0471567,0.0473342,0.0479741,0.0476442
0.0473581,0.0475782,0.0471567,0.0473342,0.0479741,0.0476442,0.0470231
0.0475782,0.0471567,0.0473342,0.0479741,0.0476442,0.0470231,0.0465472
0.0471567,0.0473342,0.0479741,0.0476442,0.0470231,0.0465472,0.0470892
0.0473342,0.0479741,0.0476442,0.0470231,0.0465472,0.0470892,0.046977
0.0479741,0.0476442,0.0470231,0.0465472,0.0470892,0.046977,0.049631
0.0476442,0.0470231,0.0465472,0.0470892,0.046977,0.049631,0.0498174
0.0470231,0.0465472,0.0470892,0.046977,0.049631,0.0498174,0.0503178
0.0465472,0.0470892,0.046977,0.049631,0.0498174,0.0503178,0.0505732
0.0470892,0.046977,0.049631,0.0498174,0.0503178,0.0505732,0.0503299
0.046977,0.049631,0.0498174,0.0503178,0.0505732,0.0503299,0.0507539
0.049631,0.0498174,0.0503178,0.0505732,0.0503299,0.0507539,0.0488402
0.0498174,0.0503178,0.0505732,0.0503299,0.0507539,0.0488402,0.0493069
0.0503178,0.0505732,0.0503299,0.0507539,0.0488402,0.0493069,0.0494314
0.0505732,0.0503299,0.0507539,0.0488402,0.0493069,0.0494314,0.0483691
0.0503299,0.0507539,0.0488402,0.0493069,0.0494314,0.0483691,0.0478308
0.0507539,0.0488402,0.0493069,0.0494314,0.0483691,0.0478308,0.0481601
0.0488402,0.0493069,0.0494314,0.0483691,0.0478308,0.0481601,0.0481434
0.0493069,0.0494314,0.0483691,0.0478308,0.0481601,0.0481434,0.047562
0.0494314,0.0483691,0.0478308,0.0481601,0.0481434,0.047562,0.0459457
0.0483691,0.0478308,0.0481601,0.0481434,0.047562,0.0459457,0.0444456
0.0478308,0.0481601,0.0481434,0.047562,0.0459457,0.0444456,0.0427074
0.0481601,0.0481434,0.047562,0.0459457,0.0444456,0.0427074,0.0449156
0.0481434,0.047562,0.0459457,0.0444456,0.0427074,0.0449156,0.0445618
0.047562,0.0459457,0.0444456,0.0427074,0.0449156,0.0445618,0.0448592
0.0459457,0.0444456,0.0427074,0.0449156,0.0445618,0.0448592,0.0459845
0.0444456,0.0427074,0.0449156,0.0445618,0.0448592,0.0459845,0.0462196
0.0427074,0.0449156,0.0445618,0.0448592,0.0459845,0.0462196,0.0463936
0.0449156,0.0445618,0.0448592,0.0459845,0.0462196,0.0463936,0.0462961
0.0445618,0.0448592,0.0459845,0.0462196,0.0463936,0.0462961,0.0458592
0.0448592,0.0459845,0.0462196,0.0463936,0.0462961,0.0458592,0.0457887
0.0459845,0.0462196,0.0463936,0.0462961,0.0458592,0.0457887,0.0454148
0.0462196,0.0463936,0.0462961,0.0458592,0.0457887,0.0454148,0.0460616
0.0463936,0.0462961,0.0458592,0.0457887,0.0454148,0.0460616,0.045841
0.0462961,0.0458592,0.0457887,0.0454148,0.0460616,0.045841,0.0463631
0.0458592,0.0457887,0.0454148,0.0460616,0.045841,0.0463631,0.0468611
0.0457887,0.0454148,0.0460616,0.045841,0.0463631,0.0468611,0.0474068
0.0454148,0.0460616,0.045841,0.0463631,0.0468611,0.0474068,0.0470499
0.0460616,0.045841,0.0463631,0.0468611,0.0474068,0.0470499,0.0463943
0.045841,0.0463631,0.0468611,0.0474068,0.0470499,0.0463943,0.0462221
0.0463631,0.0468611,0.0474068,0.0470499,0.0463943,0.0462221,0.0461496
0.0468611,0.0474068,0.0470499,0.0463943,0.0462221,0.0461496,0.0469167
0.0474068,0.0470499,0.0463943,0.0462221,0.0461496,0.0469167,0.0471414
0.0470499,0.0463943,0.0462221,0.0461496,0.0469167,0.0471414,0.0483598
0.0463943,0.0462221,0.0461496,0.0469167,0.0471414,0.0483598,0.0486462
0.0462221,0.0461496,0.0469167,0.0471414,0.0483598,0.0486462,0.0479922
0.0461496,0.0469167,0.0471414,0.0483598,0.0486462,0.0479922,0.0483916
0.0469167,0.0471414,0.0483598,0.0486462,0.0479922,0.0483916,0.0478847
0.0471414,0.0483598,0.0486462,0.0479922,0.0483916,0.0478847,0.0480296
0.0483598,0.0486462,0.0479922,0.0483916,0.0478847,0.0480296,0.0469078
0.0486462,0.0479922,0.0483916,0.0478847,0.0480296,0.0469078,0.0466556
0.0479922,0.0483916,0.0478847,0.0480296,0.0469078,0.0466556,0.0471049
0.0483916,0.0478847,0.0480296,0.0469078,0.0466556,0.0471049,0.0467585
0.0478847,0.0480296,0.0469078,0.0466556,0.0471049,0.0467585,0.0474661
0.0480296,0.0469078,0.0466556,0.0471049,0.0467585,0.0474661,0.0478601
0.0469078,0.0466556,0.0471049,0.0467585,0.0474661,0.0478601,0.0494854
0.0466556,0.0471049,0.0467585,0.0474661,0.0478601,0.0494854,0.0496922
0.0471049,0.0467585,0.0474661,0.0478601,0.0494854,0.0496922,0.0487473
0.0467585,0.0474661,0.0478601,0.0494854,0.0496922,0.0487473,0.0481837
0.0474661,0.0478601,0.0494854,0.0496922,0.0487473,0.0481837,0.0486193
0.0478601,0.0494854,0.0496922,0.0487473,0.0481837,0.0486193,0.0493947
0.0494854,0.0496922,0.0487473,0.0481837,0.0486193,0.0493947,0.0500582
0.0496922,0.0487473,0.0481837,0.0486193,0.0493947,0.0500582,0.0537511
0.0487473,0.0481837,0.0486193,0.0493947,0.0500582,0.0537511,0.0549101
0.0481837,0.0486193,0.0493947,0.0500582,0.0537511,0.0549101,0.05357
0.0486193,0.0493947,0.0500582,0.0537511,0.0549101,0.05357,0.0542153
0.0493947,0.0500582,0.0537511,0.0549101,0.05357,0.0542153,0.0541448
0.0500582,0.0537511,0.0549101,0.05357,0.0542153,0.0541448,0.0551839
0.0537511,0.0549101,0.05357,0.0542153,0.0541448,0.0551839,0.052963
0.0549101,0.05357,0.0542153,0.0541448,0.0551839,0.052963,0.054912
0.05357,0.0542153,0.0541448,0.0551839,0.052963,0.054912,0.0544482
0.0542153,0.0541448,0.0551839,0.052963,0.054912,0.0544482,0.0547127
0.0541448,0.0551839,0.052963,0.054912,0.0544482,0.0547127,0.0540407
0.0551839,0.052963,0.054912,0.0544482,0.0547127,0.0540407,0.0546451
0.052963,0.054912,0.0544482,0.0547127,0.0540407,0.0546451,0.0547824
0.054912,0.0544482,0.0547127,0.0540407,0.0546451,0.0547824,0.053558
0.0544482,0.0547127,0.0540407,0.0546451,0.0547824,0.053558,0.0542305
0.0547127,0.0540407,0.0546451,0.0547824,0.053558,0.0542305,0.0545806
0.0540407,0.0546451,0.0547824,0.053558,0.0542305,0.0545806,0.0536779
0.0546451,0.0547824,0.053558,0.0542305,0.0545806,0.0536779,0.0536779
0.0547824,0.053558,0.0542305,0.0545806,0.0536779,0.0536779,0.053691
0.053558,0.0542305,0.0545806,0.0536779,0.0536779,0.053691,0.053358
0.0542305,0.0545806,0.0536779,0.0536779,0.053691,0.053358,0.0520529
0.0545806,0.0536779,0.0536779,0.053691,0.053358,0.0520529,0.0521554
0.0536779,0.0536779,0.053691,0.053358,0.0520529,0.0521554,0.0530492
0.0536779,0.053691,0.053358,0.0520529,0.0521554,0.0530492,0.0534019
0.053691,0.053358,0.0520529,0.0521554,0.0530492,0.0534019,0.0531359
0.053358,0.0520529,0.0521554,0.0530492,0.0534019,0.0531359,0.05474
0.0520529,0.0521554,0.0530492,0.0534019,0.0531359,0.05474,0.0561056
0.0521554,0.0530492,0.0534019,0.0531359,0.05474,0.0561056,0.056491
0.0530492,0.0534019,0.0531359,0.05474,0.0561056,0.056491,0.0578904
0.0534019,0.0531359,0.05474,0.0561056,0.056491,0.0578904,0.0593356
0.0531359,0.05474,0.0561056,0.056491,0.0578904,0.0593356,0.0592431
0.05474,0.0561056,0.056491,0.0578904,0.0593356,0.0592431,0.0580319
0.0561056,0.056491,0.0578904,0.0593356,0.0592431,0.0580319,0.057255
0.056491,0.0578904,0.0593356,0.0592431,0.0580319,0.057255,0.0583515
0.0578904,0.0593356,0.0592431,0.0580319,0.057255,0.0583515,0.0572165
0.0593356,0.0592431,0.0580319,0.057255,0.0583515,0.0572165,0.0587489
0.0592431,0.0580319,0.057255,0.0583515,0.0572165,0.0587489,0.0588333
0.0580319,0.057255,0.0583515,0.0572165,0.0587489,0.0588333,0.0564246
0.057255,0.0583515,0.0572165,0.0587489,0.0588333,0.0564246,0.0581017
0.0583515,0.0572165,0.0587489,0.0588333,0.0564246,0.0581017,0.0562308
0.0572165,0.0587489,0.0588333,0.0564246,0.0581017,0.0562308,0.0574069
